SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-4-2017,Townhouse,58 Randolph Pl NW,Washington,DC,20001,935000,4,3.5,Bloomingdale,1442,1500,1895,76,648,,Sold,,,http://www.redfin.com/DC/Washington/58-Randolph-Pl-NW-20001/home/10047084,MRIS,DC9983924,N,Y,38.9131787,-77.0109517
PAST SALE,July-31-2017,Townhouse,5710 3rd Pl NW,Washington,DC,20011,560000,4,3.0,Brightwood,1760,2587,1936,80,318,,Sold,,,http://www.redfin.com/DC/Washington/5710-3rd-Pl-NW-20011/home/10063070,MRIS,DC9967552,N,Y,38.9591658,-77.0173795
PAST SALE,July-31-2017,Townhouse,1605 30th St NW,Washington,DC,20007,1650000,4,3.5,Georgetown,2400,1283,1900,80,688,,Sold,,,http://www.redfin.com/DC/Washington/1605-30th-St-NW-20007/home/9931499,MRIS,DC9979967,N,Y,38.9108549,-77.0590692
PAST SALE,August-15-2017,Townhouse,4702 5th St NW,Washington,DC,20011,835000,4,3.5,Petworth,2460,1600,1925,65,339,,Sold,,,http://www.redfin.com/DC/Washington/4702-5th-St-NW-20011/home/10058052,MRIS,DC9996688,N,Y,38.9475936,-77.019733
PAST SALE,August-15-2017,Townhouse,516 Varnum St NW,Washington,DC,20011,950000,4,3.5,Petworth,1560,2850,1920,65,609,,Sold,,,http://www.redfin.com/DC/Washington/516-Varnum-St-NW-20011/home/10058594,MRIS,DC10018778,N,Y,38.9428821,-77.0207999
PAST SALE,August-2-2017,Townhouse,5910 4th St NW,Washington,DC,20011,509999,4,2.5,Brightwood,1282,3001,1927,78,398,,Sold,,,http://www.redfin.com/DC/Washington/5910-4th-St-NW-20011/home/10061955,MRIS,DC9836754,N,Y,38.961786,-77.0183121
PAST SALE,August-14-2017,Townhouse,32 Todd Pl NE,Washington,DC,20002,625000,4,2.0,Eckington,2625,1413,1910,66,238,,Sold,,,http://www.redfin.com/DC/Washington/32-Todd-Pl-NE-20002/unit-2/home/10072249,MRIS,DC9956691,N,Y,38.9164405,-77.0078435
PAST SALE,,Townhouse,4921 Crescent St Unit B-9,Bethesda,MD,20816,796300,,,,2451,3652,1967,,325,,,,,http://www.redfin.com/MD/Bethesda/4921-Crescent-St-20816/unit-B-9/home/10636911,,,N,Y,38.9545813,-77.095779
PAST SALE,August-4-2017,Townhouse,2707 Dumbarton St NW,Washington,DC,20007,1575000,4,3.0,Georgetown,2019,2363,1830,76,780,,Sold,,,http://www.redfin.com/DC/Washington/2707-Dumbarton-St-NW-20007/home/9926963,MRIS,DC9971650,N,Y,38.907854,-77.0561811
PAST SALE,August-17-2017,Townhouse,2220 Cathedral Ave NW,Washington,DC,20008,1503000,4,3.5,Garfield,1882,2000,1923,63,799,,Sold,,,http://www.redfin.com/DC/Washington/2220-Cathedral-Ave-NW-20008/home/9988914,MRIS,DC9987427,N,Y,38.9258647,-77.0508093
