SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-10-2017,Townhouse,64 W St NW #3,Washington,DC,20001,656000,2,2.0,Ledroit Park,1135,,1912,69,578,190,Sold,,,http://www.redfin.com/DC/Washington/64-W-St-NW-20001/unit-3/home/114032484,MRIS,DC9958685,N,Y,38.9189756,-77.0112397
PAST SALE,August-17-2017,Townhouse,1526 Marion St NW,Washington,DC,20001,750000,2,2.5,Shaw,970,1255,1900,62,773,,Sold,,,http://www.redfin.com/DC/Washington/1526-Marion-St-NW-20001/home/9879423,MRIS,DC9983418,N,Y,38.9104833,-77.0211277
PAST SALE,September-8-2017,Townhouse,256 56th Pl NE,Washington,DC,20019,254900,2,1.0,Deanwood,800,2375,1945,40,319,,Sold,,,http://www.redfin.com/DC/Washington/256-56th-Pl-NE-20019/home/113158026,MRIS,DC9963528,N,Y,38.8926753,-76.9203856
PAST SALE,August-31-2017,Townhouse,5527 Central Ave SE,Washington,DC,20019,287000,2,2.0,Marshall Heights,800,2520,1947,48,359,,Sold,,,http://www.redfin.com/DC/Washington/5527-Central-Ave-SE-20019/home/10133296,MRIS,DC9964605,N,Y,38.8859319,-76.920746
PAST SALE,,Townhouse,1416 E Capitol St SE #1416,Washington,DC,20003,640000,2,2.5,,1410,1064,1980,,454,,,,,http://www.redfin.com/DC/Washington/1416-E-Capitol-St-SE-20003/unit-1416/home/9917066,,,N,Y,38.8898024,-76.9851759
PAST SALE,September-15-2017,Townhouse,1460 T St NW,Washington,DC,20009,1060000,2,2.0,Old City #2,1805,1517,1890,33,587,,Sold,,,http://www.redfin.com/DC/Washington/1460-T-St-NW-20009/home/10175961,MRIS,DC10027594,N,Y,38.915316,-77.034111
PAST SALE,September-15-2017,Townhouse,1611 Massachusetts Ave SE,Washington,DC,20003,549900,2,1.0,Old City #1,780,835,1918,33,705,,Sold,,,http://www.redfin.com/DC/Washington/1611-Massachusetts-Ave-SE-20003/home/9920361,MRIS,DC10002599,N,Y,38.886086,-76.981852
PAST SALE,September-18-2017,Single Family Residential,4513 Eads Pl NE,Washington,DC,20019,325000,2,2.0,Deanwood,1248,1782,1944,30,260,,Sold,,,http://www.redfin.com/DC/Washington/4513-Eads-Pl-NE-20019/home/10122912,MRIS,DC10028280,N,Y,38.8958194,-76.9369329
PAST SALE,September-29-2017,Townhouse,5017 Sheriff Rd NE,Washington,DC,20019,213000,2,1.0,Deanwood,870,1866,1941,19,245,,Sold,,,http://www.redfin.com/DC/Washington/5017-Sheriff-Rd-NE-20019/home/10126615,MRIS,DC10037835,N,Y,38.903217,-76.9297859
PAST SALE,,Townhouse,5010 Jay St NE,Washington,DC,20019,330000,2,2.0,,1379,2875,1945,,239,,,,,http://www.redfin.com/DC/Washington/5010-Jay-St-NE-20019/home/10126718,,,N,Y,38.902091,-76.929228
PAST SALE,October-6-2017,Townhouse,5453 Bass Pl SE,Washington,DC,20019,199999,2,1.0,Marshall Heights,800,3485,1947,12,250,,Sold,,,http://www.redfin.com/DC/Washington/5453-Bass-Pl-SE-20019/home/10133648,MRIS,DC9966274,N,Y,38.8848299,-76.9225075
PAST SALE,October-10-2017,Townhouse,1123 Holbrook Ter NE,Washington,DC,20002,257000,2,1.5,Trinidad,838,1038,1900,8,307,,Sold,,,http://www.redfin.com/DC/Washington/1123-Holbrook-Ter-NE-20002/home/10095175,MRIS,DC9875168,N,Y,38.907686,-76.987468
PAST SALE,September-8-2017,Townhouse,3421 Baker St NE,Washington,DC,20019,253000,2,1.5,Lily Ponds,832,1600,1941,40,304,,Sold,,,http://www.redfin.com/DC/Washington/3421-Baker-St-NE-20019/home/10117690,MRIS,DC9962211,N,Y,38.892558,-76.956679
PAST SALE,September-15-2017,Townhouse,3315 Ames St NE,Washington,DC,20019,375000,2,1.5,Lily Ponds,1024,1440,1942,33,366,,Sold,,,http://www.redfin.com/DC/Washington/3315-Ames-St-NE-20019/home/10117734,MRIS,DC10034847,N,Y,38.890417,-76.959627
PAST SALE,,Townhouse,256 56th Pl NE,Washington,DC,20019,254900,2,1.0,,800,2375,1945,,319,,,,,http://www.redfin.com/DC/Washington/256-56th-Pl-NE-20019/home/10130925,,,N,Y,38.892741,-76.920639
PAST SALE,,Single Family Residential,5522 Bass Pl SE,Washington,DC,20019,173470,2,1.0,,1040,2923,1947,,167,,,,,http://www.redfin.com/DC/Washington/5522-Bass-Pl-SE-20019/home/10133369,,,N,Y,38.884951,-76.921274
PAST SALE,August-31-2017,Townhouse,2029 38th St SE Unit A,Washington,DC,20020,120000,2,1.0,Hill Crest,1225,,1941,48,98,287,Sold,,,http://www.redfin.com/DC/Washington/2029-38th-St-SE-20020/unit-A/home/10153025,MRIS,DC9853656,N,Y,38.8639383,-76.9523748
PAST SALE,September-14-2017,Townhouse,4903 Just St NE,Washington,DC,20019,90000,2,1.0,Deanwood,986,1607,1941,34,91,50,Sold,,,http://www.redfin.com/DC/Washington/4903-Just-St-NE-20019/home/10126648,MRIS,DC9884481,N,Y,38.9018469,-76.930641
PAST SALE,September-15-2017,Single Family Residential,3101 Chestnut St NE,Washington,DC,20018,350000,2,2.0,Woodridge,1152,4281,1941,33,304,,Sold,,,http://www.redfin.com/DC/Washington/3101-Chestnut-St-NE-20018/home/10106559,MRIS,DC10008276,N,Y,38.9310921,-76.9600897
PAST SALE,,Single Family Residential,5200 Hayes St NE,Washington,DC,20019,150100,2,1.0,,810,2213,1945,,185,,,,,http://www.redfin.com/DC/Washington/5200-Hayes-St-NE-20019/home/10127944,,,N,Y,38.8999188,-76.9264069
PAST SALE,September-15-2017,Townhouse,3723 Commodore Joshua Barney Dr NE,Washington,DC,20018,484000,2,3.0,The Villages At Dakota Crossing,1664,1471,2013,33,291,107,Sold,,,http://www.redfin.com/DC/Washington/3723-Commodore-Joshua-Barney-Dr-NE-20018/home/96344685,MRIS,DC10025407,N,Y,38.9234736,-76.9523823
PAST SALE,September-8-2017,Townhouse,4502 Texas Ave SE,Washington,DC,20019,345000,2,2.0,Fort Dupont Park,884,1906,1950,40,390,,Sold,,,http://www.redfin.com/DC/Washington/4502-Texas-Ave-SE-20019/home/10141111,MRIS,DC9999203,N,Y,38.885094,-76.941063
PAST SALE,August-8-2017,Townhouse,215 3rd St SE,Washington,DC,20003,945000,2,2.0,Capitol Hill,1222,1196,1981,71,773,,Sold,,,http://www.redfin.com/DC/Washington/215-3rd-St-SE-20003/home/9891896,MRIS,DC9944397,N,Y,38.8864237,-77.0022757
PAST SALE,August-7-2017,Townhouse,1606 F St NE,Washington,DC,20002,629500,2,2.0,Capitol Hill,1260,1035,1927,72,500,,Sold,,,http://www.redfin.com/DC/Washington/1606-F-St-NE-20002/home/10113742,MRIS,DC9987024,N,Y,38.896827,-76.981939
PAST SALE,July-25-2017,Townhouse,59 Randolph Pl NW #1,Washington,DC,20001,660000,2,2.5,Bloomingdale,1682,,1928,85,392,246,Sold,,,http://www.redfin.com/DC/Washington/59-Randolph-Pl-NW-20001/unit-1/home/123986379,MRIS,DC9978787,N,Y,38.913535,-77.01105
PAST SALE,September-22-2017,Townhouse,2641 Bowen Rd SE Unit A,Washington,DC,20020,170000,2,1.0,Barry Farms,778,,1997,26,219,93,Sold,,,http://www.redfin.com/DC/Washington/2641-Bowen-Rd-SE-20020/unit-A/home/10175391,MRIS,DC9810825,N,Y,38.8599191,-76.9903741
PAST SALE,September-22-2017,Townhouse,1241 28th St NW,Washington,DC,20007,1290000,2,2.0,Georgetown,1122,869,1900,26,1150,,Sold,,,http://www.redfin.com/DC/Washington/1241-28th-St-NW-20007/home/9925812,MRIS,DC10011206,N,Y,38.9064959,-77.0568766
PAST SALE,September-15-2017,Townhouse,2729 Ordway St NW #5,Washington,DC,20008,521750,2,1.0,Cleveland Park,1140,,1944,33,458,480,Sold,,,http://www.redfin.com/DC/Washington/2729-Ordway-St-NW-20008/unit-5/home/9990314,MRIS,DC10028989,N,Y,38.9346257,-77.0562136
PAST SALE,September-15-2017,Townhouse,417 Independence Ave SE,Washington,DC,20003,749900,2,1.0,Capitol Hill,1180,1155,1900,33,636,,Sold,,,http://www.redfin.com/DC/Washington/417-Independence-Ave-SE-20003/home/9895888,MRIS,DC10028188,N,Y,38.8874221,-76.9998418
PAST SALE,,Multi-Family (2-4 Unit),213 Hawaii Ave NE,Washington,DC,20011,355000,2,2.0,,1152,2013,1942,,308,,,,,http://www.redfin.com/DC/Washington/213-Hawaii-Ave-NE-20011/home/10077184,,,N,Y,38.9440375,-77.0032685
PAST SALE,,Townhouse,1406 Corcoran St NW Unit B,Washington,DC,20009,730000,2,2.0,,1039,552,2000,,703,,,,,http://www.redfin.com/DC/Washington/1406-Corcoran-St-NW-20009/unit-B/home/10176040,,,N,Y,38.9118117,-77.0324615
PAST SALE,,Townhouse,1827 L St NE,Washington,DC,20002,613000,2,2.5,,1300,1911,1926,,472,,,,,http://www.redfin.com/DC/Washington/1827-L-St-NE-20002/home/10111079,,,N,Y,38.903442,-76.977273
PAST SALE,September-20-2017,Townhouse,12 Hanover Pl NW,Washington,DC,20001,650000,2,2.5,Truxton Circle,1140,900,1997,28,570,,Sold,,,http://www.redfin.com/DC/Washington/12-Hanover-Pl-NW-20001/home/9888703,MRIS,DC10023380,N,Y,38.9077553,-77.0097976
PAST SALE,September-22-2017,Townhouse,1704 16th St NW #1,Washington,DC,20009,800000,2,2.0,Dupont Circle,1404,,1907,26,570,489,Sold,,,http://www.redfin.com/DC/Washington/1704-16th-St-NW-20009/unit-1/home/9865937,MRIS,DC9981365,N,Y,38.9128852,-77.0368981
PAST SALE,September-22-2017,Townhouse,1508 E St SE,Washington,DC,20003,820000,2,2.5,Old City #1,1348,1312,1900,26,608,,Sold,,,http://www.redfin.com/DC/Washington/1508-E-St-SE-20003/home/9919148,MRIS,DC10005574,N,Y,38.8830232,-76.9832316
PAST SALE,September-6-2017,Townhouse,2514 Mill Rd NW,Washington,DC,20007,985000,2,2.0,Georgetown,1272,1213,1900,42,774,,Sold,,,http://www.redfin.com/DC/Washington/2514-Mill-Rd-NW-20007/home/9931667,MRIS,DC9948504,N,Y,38.910947,-77.0540513
PAST SALE,September-22-2017,Townhouse,1014 10th St NE #1,Washington,DC,20002,489900,2,2.0,H Street Coridor,1015,,1910,26,483,259,Sold,,,http://www.redfin.com/DC/Washington/1014-10th-St-NE-20002/unit-1/home/143214781,MRIS,DC10029103,N,Y,38.903264,-76.9928413
PAST SALE,,Townhouse,1322 Rhode Island Ave NW Apt 6,Washington,DC,20005,323000,2,1.0,,679,287,1895,,476,,,,,http://www.redfin.com/DC/Washington/1322-Rhode-Island-Ave-NW-20005/unit-6/home/10173818,,,N,Y,38.9091579,-77.0305784
PAST SALE,August-31-2017,Townhouse,1633 Lang Pl NE,Washington,DC,20002,370000,2,1.0,Trinidad,750,1180,1939,48,493,,Sold,,,http://www.redfin.com/DC/Washington/1633-Lang-Pl-NE-20002/home/10110882,MRIS,DC10020440,N,Y,38.9042153,-76.9795371
PAST SALE,August-31-2017,Townhouse,1009-1/2 Lamont St NW,Washington,DC,20010,560000,2,1.0,Columbia Heights,744,600,1913,48,753,,Sold,,,http://www.redfin.com/DC/Washington/1009-Lamont-St-NW-20010/home/10028305,MRIS,DC10009446,N,Y,38.9309041,-77.0268923
PAST SALE,August-31-2017,Townhouse,615 Gallatin St NE,Washington,DC,20017,325000,2,1.5,Brookland,936,2004,1949,48,347,,Sold,,,http://www.redfin.com/DC/Washington/615-Gallatin-St-NE-20017/home/10083619,MRIS,DC9987460,N,Y,38.9516612,-76.9974384
PAST SALE,August-31-2017,Townhouse,1478 Harvard St NW #3,Washington,DC,20009,672000,2,2.0,Columbia Heights,1022,,1912,48,658,203,Sold,,,http://www.redfin.com/DC/Washington/1478-Harvard-St-NW-20009/unit-3/home/54560503,MRIS,DC9965812,N,Y,38.926125,-77.035259
PAST SALE,August-31-2017,Townhouse,2713 Ontario Rd NW #1,Washington,DC,20009,465000,2,1.0,Adams Morgan,851,,1900,48,546,308,Sold,,,http://www.redfin.com/DC/Washington/2713-Ontario-Rd-NW-20009/unit-1/home/11744966,MRIS,DC10011449,N,Y,38.9248427,-77.0402844
PAST SALE,,Townhouse,1738 East West Hwy #1738,Silver Spring,MD,20910,278000,,,,375,2767,1950,,741,,,,,http://www.redfin.com/MD/Silver-Spring/1738-East-West-Hwy-20910/unit-1738/home/11092921,,,N,Y,38.9952872,-77.0384009
PAST SALE,,Townhouse,4244 Hildreth St SE,Washington,DC,20019,265000,2,1.0,,832,1720,1953,,319,,,,,http://www.redfin.com/DC/Washington/4244-Hildreth-St-SE-20019/home/10139144,,,N,Y,38.878293,-76.941623
PAST SALE,,Townhouse,4656 A St SE,Washington,DC,20019,330000,2,1.0,,800,2505,1945,,413,,,,,http://www.redfin.com/DC/Washington/4656-A-St-SE-20019/home/10135709,,,N,Y,38.888661,-76.9343088
PAST SALE,August-31-2017,Townhouse,836 51st St NE,Washington,DC,20019,247000,2,1.0,Deanwood,810,2179,1945,48,305,,Sold,,,http://www.redfin.com/DC/Washington/836-51st-St-NE-20019/home/10126992,MRIS,DC10003302,N,Y,38.9009617,-76.9272269
PAST SALE,August-4-2017,Townhouse,617 A St SE,Washington,DC,20003,973000,2,1.5,Capitol Hill,1522,1217,1908,75,639,,Sold,,,http://www.redfin.com/DC/Washington/617-A-St-SE-20003/home/9899939,MRIS,DC9953243,N,Y,38.888446,-76.997708
PAST SALE,,Single Family Residential,4606 Bayard Blvd,Bethesda,MD,20816,724000,,1.0,,987,4000,1942,,734,,,,,http://www.redfin.com/MD/Bethesda/4606-Bayard-Blvd-20816/home/10644564,,,N,Y,38.950735,-77.099481
PAST SALE,July-24-2017,Townhouse,1239 Wylie St NE,Washington,DC,20002,590000,2,1.5,H Street Corridor,912,709,1938,86,647,,Sold,,,http://www.redfin.com/DC/Washington/1239-Wylie-St-NE-20002/home/9909795,MRIS,DC9970063,N,Y,38.9006263,-76.9889966
PAST SALE,July-31-2017,Townhouse,238 56th Pl NE,Washington,DC,20019,157500,2,1.0,Deanwood,800,2375,1945,79,197,,Sold,,,http://www.redfin.com/DC/Washington/238-56th-Pl-NE-20019/home/10130939,MRIS,DC9979877,N,Y,38.8923413,-76.9206479
PAST SALE,August-4-2017,Townhouse,613 Maury Ave,Oxon Hill,MD,20745,100000,2,1.0,Glassmanor,896,3225,1953,75,112,,Sold,,,http://www.redfin.com/MD/Oxon-Hill/613-Maury-Ave-20745/home/10767266,MRIS,PG9871155,N,Y,38.821938,-76.998863
PAST SALE,July-28-2017,Townhouse,613 14th Pl NE,Washington,DC,20002,610000,2,2.0,Capitol Hill,1012,1096,1912,82,603,,Sold,,,http://www.redfin.com/DC/Washington/613-14th-Pl-NE-20002/home/9915913,MRIS,DC9983765,N,Y,38.8978883,-76.9843864
PAST SALE,,Multi-Family (2-4 Unit),226 12th Pl NE,Washington,DC,20002,560000,2,2.0,,1568,1466,1910,,357,,,,,http://www.redfin.com/DC/Washington/226-12th-Pl-NE-20002/home/9910904,,,N,Y,38.89272,-76.989506
PAST SALE,July-21-2017,Townhouse,415 I St NE,Washington,DC,20002,515000,2,1.0,Old City #1,846,672,1900,89,609,,Sold,,,http://www.redfin.com/DC/Washington/415-I-St-NE-20002/home/9895100,MRIS,DC9896716,N,Y,38.9011545,-76.9999774
PAST SALE,August-2-2017,Townhouse,1209 Oates St NE,Washington,DC,20002,325000,2,1.0,Trinidad,1088,1655,1910,77,299,,Sold,,,http://www.redfin.com/DC/Washington/1209-Oates-St-NE-20002/home/10096338,MRIS,DC9951636,N,Y,38.9051653,-76.9879881
PAST SALE,July-31-2017,Townhouse,1610 Levis St NE,Washington,DC,20002,505000,2,2.5,Trinidad,1180,975,1900,79,428,,Sold,,,http://www.redfin.com/DC/Washington/1610-Levis-St-NE-20002/home/10097705,MRIS,DC9974284,N,Y,38.9043103,-76.9812885
PAST SALE,July-28-2017,Townhouse,1516 K St SE Unit 3C,Washington,DC,20003,399900,2,1.0,Capitol Hill East,680,,2016,82,588,262,Sold,,,http://www.redfin.com/DC/Washington/1516-K-St-SE-20003/unit-3C/home/112978819,MRIS,DC9972266,N,Y,38.878624,-76.982932
PAST SALE,July-28-2017,Townhouse,4341 Dubois Pl SE,Washington,DC,20019,275000,2,2.0,Fort Dupont Park,1292,2354,1950,82,213,,Sold,,,http://www.redfin.com/DC/Washington/4341-Dubois-Pl-SE-20019/home/10141031,MRIS,DC9985854,N,Y,38.8855274,-76.9429677
PAST SALE,August-4-2017,Townhouse,2021 Savannah Pl SE,Washington,DC,20020,206000,2,1.0,Randle Heights,850,2115,1940,75,242,,Sold,,,http://www.redfin.com/DC/Washington/2021-Savannah-Pl-SE-20020/home/10161904,MRIS,DC9799610,N,Y,38.849758,-76.9749609
PAST SALE,July-24-2017,Townhouse,357 N St SW,Washington,DC,20024,649000,2,3.0,Rla (sw),2595,,1967,86,250,1584,Sold,,,http://www.redfin.com/DC/Washington/357-N-St-SW-20024/unit-357/home/9886538,MRIS,DC9958694,N,Y,38.874646,-77.0166447
PAST SALE,July-26-2017,Townhouse,2431 Ontario Rd NW #1,Washington,DC,20009,618750,2,2.0,Mount Pleasant,1022,,2011,84,605,220,Sold,,,http://www.redfin.com/DC/Washington/2431-Ontario-Rd-NW-20009/unit-1/home/10004794,MRIS,DC9966012,N,Y,38.9224588,-77.0398922
PAST SALE,July-31-2017,Townhouse,3259 O St NW,Washington,DC,20007,967500,2,1.5,Georgetown,1248,1750,1850,79,775,,Sold,,,http://www.redfin.com/DC/Washington/3259-O-St-NW-20007/home/9927319,MRIS,DC9886431,N,Y,38.9080122,-77.0656768
PAST SALE,October-6-2017,Townhouse,2228 12th Pl NW,Washington,DC,20009,640000,2,1.5,Old City #2,984,756,1890,12,650,,Sold,,,http://www.redfin.com/DC/Washington/2228-12th-Pl-NW-20009/home/9873447,MRIS,DC10034083,N,Y,38.9199137,-77.0289748
PAST SALE,October-12-2017,Townhouse,1714 Swann St NW #2,Washington,DC,20009,624000,2,1.5,Old City #2,917,,1900,6,680,336,Sold,,,http://www.redfin.com/DC/Washington/1714-Swann-St-NW-20009/unit-2/home/10185213,MRIS,DC10051559,N,Y,38.9146741,-77.03993
PAST SALE,October-12-2017,Townhouse,1028 Paper Mill Ct NW #1028,Washington,DC,20007,695000,2,1.5,Georgetown,886,,1980,6,784,524,Sold,,,http://www.redfin.com/DC/Washington/1028-Paper-Mill-Ct-20007/unit-1028/home/9923154,MRIS,DC10028873,N,Y,38.9037607,-77.0647441
PAST SALE,July-31-2017,Townhouse,64 W St NW #2,Washington,DC,20001,645000,2,2.0,Ledroit Park,1135,,1912,79,568,190,Sold,,,http://www.redfin.com/DC/Washington/64-W-St-NW-20001/unit-2/home/114024521,MRIS,DC9958713,N,Y,38.9189756,-77.0112397
PAST SALE,July-27-2017,Townhouse,2412 19th St NW #39,Washington,DC,20009,755000,2,2.0,Kalorama,965,,1995,83,782,392,Sold,,,http://www.redfin.com/DC/Washington/2412-19th-St-NW-20009/unit-39/home/10001787,MRIS,DC10016273,N,Y,38.9212652,-77.0459557
PAST SALE,August-3-2017,Townhouse,208 Bates St NW,Washington,DC,20001,735000,2,2.5,Old City #2,2142,1509,1910,76,343,,Sold,,,http://www.redfin.com/DC/Washington/208-Bates-St-NW-20001/home/9887161,MRIS,DC9943861,N,Y,38.9102182,-77.013988
PAST SALE,August-2-2017,Townhouse,437 5th St NE,Washington,DC,20002,817777,2,1.5,Old City #1,1596,785,1885,77,512,,Sold,,,http://www.redfin.com/DC/Washington/437-5th-St-NE-20002/home/9896948,MRIS,DC9997081,N,Y,38.8957962,-76.999259
PAST SALE,July-21-2017,Townhouse,429 R St NW,Washington,DC,20001,789000,2,2.5,Shaw,1412,871,1900,89,559,,Sold,,,http://www.redfin.com/DC/Washington/429-R-St-NW-20001/home/9883574,MRIS,DC9972833,N,Y,38.9128029,-77.018098
PAST SALE,August-31-2017,Townhouse,227 Bates St NW #1,Washington,DC,20001,647000,2,2.5,Truxton Circle,1515,,1928,48,427,344,Sold,,,http://www.redfin.com/DC/Washington/227-Bates-St-NW-20001/unit-1/home/113978603,MRIS,DC9952160,N,Y,38.910572,-77.014522
PAST SALE,August-15-2017,Townhouse,1358 Independence Ave SE,Washington,DC,20003,699000,2,2.0,Capitol Hill,1536,731,1914,64,455,,Sold,,,http://www.redfin.com/DC/Washington/1358-Independence-Ave-SE-20003/home/9914412,MRIS,DC10012399,N,Y,38.8877732,-76.9864999
PAST SALE,August-11-2017,Townhouse,1243 Walter St SE,Washington,DC,20003,580000,2,1.0,Old City #1,832,787,1914,68,697,,Sold,,,http://www.redfin.com/DC/Washington/1243-Walter-St-SE-20003/home/9911714,MRIS,DC9956707,N,Y,38.8866576,-76.9887254
PAST SALE,September-15-2017,Townhouse,4911 Winthrop St,Oxon Hill,MD,20745,160000,2,1.0,Glassmanor,1100,3113,1953,33,145,,Sold,,,http://www.redfin.com/MD/Oxon-Hill/4911-Winthrop-St-20745/home/10799282,MRIS,PG10041618,N,Y,38.8222602,-76.9978456
PAST SALE,,Townhouse,731 3rd St SW #410,Washington,DC,20024,525000,2,1.5,,946,1774,1961,,555,,,,,http://www.redfin.com/DC/Washington/731-3rd-St-SW-20024/unit-410/home/9884946,,,N,Y,38.8807141,-77.0153821
PAST SALE,September-8-2017,Townhouse,1617 Lyman Pl NE,Washington,DC,20002,499500,2,3.0,Trinidad,1232,1232,1937,40,405,,Sold,,,http://www.redfin.com/DC/Washington/1617-Lyman-Pl-NE-20002/home/10110819,MRIS,DC9859653,N,Y,38.904792,-76.979577
PAST SALE,,Townhouse,324 Eastern Ave NE,Washington,DC,20019,190000,2,1.0,,832,1594,1945,,228,,,,,http://www.redfin.com/DC/Washington/324-Eastern-Ave-NE-20019/home/10131762,,,N,Y,38.893195,-76.9102149
PAST SALE,October-16-2017,Townhouse,1212 Wylie St NE,Washington,DC,20002,643500,2,2.0,Old City #1,1180,825,1907,2,545,,Sold,,,http://www.redfin.com/DC/Washington/1212-Wylie-St-NE-20002/home/9909690,MRIS,DC10050329,N,Y,38.9008957,-76.989613
