SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,339 17th Pl NE,Washington,DC,20002,475000,3,1.5,,1404,1575,1933,,338,,,,,http://www.redfin.com/DC/Washington/339-17th-Pl-NE-20002/home/10115237,,,N,Y,38.894376,-76.9796065
PAST SALE,August-31-2017,Townhouse,104 5th St NE,Washington,DC,20002,1245000,3,1.5,Capitol Hill,1868,1800,1890,49,666,,Sold,,,http://www.redfin.com/DC/Washington/104-5th-St-NE-20002/home/9895573,MRIS,DC10012237,N,Y,38.8911977,-76.9997684
PAST SALE,,Townhouse,28 T St NE #2,Washington,DC,20002,822000,3,3.0,,2355,1751,1905,,349,,,,,http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/10072345,,,N,Y,38.9157773,-77.0079473
PAST SALE,,Townhouse,413 GUETLER WAY SE,WASHINGTON,DC,20003,1298000,,,,,,,,,,,,,http://www.redfin.com/DC/WASHINGTON/413-GUETLER-WAY-SE-20003/home/109243504,,,N,Y,38.88176,-76.99527
PAST SALE,August-31-2017,Townhouse,1817 D St SE,Washington,DC,20003,750000,3,2.5,Old City #1,1720,1935,1926,49,436,,Sold,,,http://www.redfin.com/DC/Washington/1817-D-St-SE-20003/home/9922614,MRIS,DC10003209,N,Y,38.883873,-76.978359
PAST SALE,September-5-2017,Townhouse,1226 Maryland Ave NE,Washington,DC,20002,970000,3,3.5,Old City #1,2376,2378,1913,44,408,,Sold,,,http://www.redfin.com/DC/Washington/1226-Maryland-Ave-NE-20002/home/9910154,MRIS,DC9985157,N,Y,38.8980724,-76.9893247
PAST SALE,September-6-2017,Townhouse,3233 Ely Pl SE,Washington,DC,20019,236000,3,1.5,Fort Dupont Park,1584,5850,1900,43,149,,Sold,,,http://www.redfin.com/DC/Washington/3233-Ely-Pl-SE-20019/home/10142450,MRIS,DC10032245,N,Y,38.8834159,-76.960346
PAST SALE,September-8-2017,Townhouse,3109 Apple Rd NE #1,Washington,DC,20018,250000,3,2.5,Fort Lincoln,1920,2400,1978,41,130,245,Sold,,,http://www.redfin.com/DC/Washington/3109-Apple-Rd-NE-20018/unit-1/home/10107471,MRIS,DC10003621,N,Y,38.9246563,-76.9623769
PAST SALE,September-15-2017,Townhouse,704 Kahn Pl,Alexandria,VA,22314,1930000,3,4.0,Fords Landing,3192,1633,1998,34,605,287,Sold,,,http://www.redfin.com/VA/Alexandria/704-Kahn-Pl-22314/home/11873081,MRIS,AX9862340,N,Y,38.7963511,-77.0397524
PAST SALE,September-13-2017,Townhouse,726 Shepherd St NW,Washington,DC,20011,595000,3,1.5,Petworth,1562,1700,1912,36,381,,Sold,,,http://www.redfin.com/DC/Washington/726-Shepherd-St-NW-20011/home/10050811,MRIS,DC10008013,N,Y,38.9395943,-77.0229282
PAST SALE,September-13-2017,Townhouse,2803 28th St NW,Washington,DC,20008,1220000,3,2.5,Woodley,2040,2400,1921,36,598,,Sold,,,http://www.redfin.com/DC/Washington/2803-28th-St-NW-20008/home/9987410,MRIS,DC10023365,N,Y,38.9268679,-77.0561975
PAST SALE,September-5-2017,Townhouse,595 Columbia Rd NW,Washington,DC,20001,770000,3,2.5,Columbia Heights,1764,2204,1912,44,437,,Sold,,,http://www.redfin.com/DC/Washington/595-Columbia-Rd-NW-20001/home/10044779,MRIS,DC10020831,N,Y,38.9285408,-77.0207798
PAST SALE,August-31-2017,Townhouse,28 T St NE #2,Washington,DC,20002,822000,3,2.5,Eckington,1900,,1905,49,433,244,Sold,,,http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/113865546,MRIS,DC9984589,N,Y,38.9157773,-77.0079473
PAST SALE,,Townhouse,4006 12th St NE,Washington,DC,20017,633000,3,1.0,,1536,5530,1918,,412,,,,,http://www.redfin.com/DC/Washington/4006-12th-St-NE-20017/home/10087856,,,N,Y,38.938968,-76.990585
PAST SALE,September-22-2017,Townhouse,1128 Columbia Rd NW #2,Washington,DC,20009,995000,3,3.5,Columbia Heights,1940,,1910,27,513,350,Sold,,,http://www.redfin.com/DC/Washington/1128-Columbia-Rd-NW-20009/unit-2/home/96526603,MRIS,DC10018147,N,Y,38.92745,-77.0282639
PAST SALE,August-31-2017,Townhouse,1105 Varney St SE,Washington,DC,20032,348000,3,3.0,Congress Heights,1920,3004,2002,49,181,25,Sold,,,http://www.redfin.com/DC/Washington/1105-Varney-St-SE-20032/home/10191657,MRIS,DC9976897,N,Y,38.835824,-76.98953
PAST SALE,September-11-2017,Townhouse,1245 Emerson St NE,Washington,DC,20017,500000,3,1.5,Riggs Park,1640,2125,1950,38,305,,Sold,,,http://www.redfin.com/DC/Washington/1245-Emerson-St-NE-20017/home/10093042,MRIS,DC10018839,N,Y,38.9500708,-76.9878696
PAST SALE,August-21-2017,Townhouse,1319 Constitution Ave NE Unit B,Washington,DC,20002,949500,3,3.0,Capitol Hill,1900,,2007,59,500,272,Sold,,,http://www.redfin.com/DC/Washington/1319-Constitution-Ave-NE-20002/unit-B/home/12531473,MRIS,DC9952945,N,Y,38.8917219,-76.9875244
PAST SALE,September-12-2017,Townhouse,3617 13th St NW,Washington,DC,20010,849000,3,2.5,Columbia Heights,2056,2556,1913,37,413,,Sold,,,http://www.redfin.com/DC/Washington/3617-13th-St-NW-20010/home/10026748,MRIS,DC10026212,N,Y,38.935113,-77.029391
PAST SALE,,Townhouse,2113 12th St NW,Washington,DC,20009,1530000,3,2.5,,1700,1900,1913,,900,,,,,http://www.redfin.com/DC/Washington/2113-12th-St-NW-20009/home/9875317,,,N,Y,38.9185779,-77.027769
PAST SALE,September-22-2017,Townhouse,1929 H St NE,Washington,DC,20002,440000,3,2.0,Trinidad,1712,1600,1927,27,257,,Sold,,,http://www.redfin.com/DC/Washington/1929-H-St-NE-20002/home/10111879,MRIS,DC9958856,N,Y,38.8999855,-76.9752606
PAST SALE,September-20-2017,Townhouse,1731 S St SE,Washington,DC,20020,511000,3,3.5,Randle Heights,1824,2247,1937,29,280,,Sold,,,http://www.redfin.com/DC/Washington/1731-S-St-SE-20020/home/10149713,MRIS,DC10033946,N,Y,38.867936,-76.979506
PAST SALE,September-22-2017,Townhouse,101 Duddington Pl SE,Washington,DC,20003,1275000,3,2.5,Capitol Hill,2042,1122,1907,27,624,,Sold,,,http://www.redfin.com/DC/Washington/101-Duddington-Pl-SE-20003/home/9890465,MRIS,DC10027586,N,Y,38.8825003,-77.0055937
PAST SALE,September-19-2017,Townhouse,311 Jefferson St NW,Washington,DC,20011,469000,3,2.0,Petworth,1550,2559,1932,30,303,,Sold,,,http://www.redfin.com/DC/Washington/311-Jefferson-St-NW-20011/home/10063237,MRIS,DC10030139,N,Y,38.9556811,-77.0166446
